
                  X            U2 free node 3 
               31.0255            -3.83701    
               31.0312            -3.83592    
               31.0368            -3.83446    
               31.0425            -3.83266    
               31.0482            -3.83055    
               31.0539            -3.82817    
               31.0595            -3.82555    
               31.0652            -3.82276    
               31.0709            -3.81982    
               31.0766            -3.81681    
               31.0822            -3.81377    
               31.0879            -3.81075    
               31.0936            -3.80781    
               31.0993            -3.805      
               31.1049            -3.80237    
               31.1106            -3.79997    
               31.1163            -3.79782    
               31.122             -3.79599    
               31.1276            -3.79449    
               31.1333            -3.79335    
               31.139             -3.79258    
               31.1447            -3.79222    
               31.1504            -3.79225    
               31.156             -3.79268    
               31.1617            -3.7935     
               31.1674            -3.79469    
               31.1731            -3.79623    
               31.1787            -3.7981     
               31.1844            -3.80026    
               31.1901            -3.80267    
               31.1958            -3.80529    
               31.2014            -3.80808    
               31.2071            -3.81097    
               31.2128            -3.81393    
               31.2185            -3.8169     
               31.2241            -3.81983    
               31.2298            -3.82266    
               31.2355            -3.82535    
               31.2412            -3.82785    
               31.2468            -3.83012    
               31.2525            -3.83211    
               31.2582            -3.83379    
               31.2639            -3.83514    
               31.2696            -3.83613    
               31.2752            -3.83674    
               31.2809            -3.83696    
               31.2866            -3.83679    
               31.2923            -3.83624    
               31.2979            -3.83531    
               31.3036            -3.83403    
               31.3093            -3.83241    
               31.315             -3.83048    
               31.3206            -3.82828    
               31.3263            -3.82585    
               31.332             -3.82323    
               31.3377            -3.82047    
               31.3433            -3.81761    
               31.349             -3.81471    
               31.3547            -3.81182    
               31.3604            -3.80899    
               31.3661            -3.80626    
               31.3717            -3.80369    
               31.3774            -3.80133    
               31.3831            -3.7992     
               31.3888            -3.79736    
               31.3944            -3.79582    
               31.4001            -3.79462    
               31.4058            -3.79379    
               31.4115            -3.79332    
               31.4171            -3.79323    
               31.4228            -3.79353    
               31.4285            -3.7942     
               31.4342            -3.79523    
               31.4398            -3.7966     
               31.4455            -3.79829    
               31.4512            -3.80027    
               31.4569            -3.8025     
               31.4625            -3.80495    
               31.4682            -3.80756    
               31.4739            -3.8103     
               31.4796            -3.81311    
               31.4853            -3.81594    
               31.4909            -3.81875    
               31.4966            -3.82149    
               31.5023            -3.82411    
               31.508             -3.82655    
               31.5136            -3.82879    
               31.5193            -3.83077    
               31.525             -3.83247    
               31.5307            -3.83386    
               31.5363            -3.83491    
               31.542             -3.8356     
               31.5477            -3.83593    
               31.5534            -3.83589    
               31.559             -3.83547    
               31.5647            -3.83469    
               31.5704            -3.83357    
               31.5761            -3.83212    
               31.5817            -3.83036    
               31.5874            -3.82834    
               31.5931            -3.82608    
               31.5988            -3.82363    
               31.6045            -3.82103    
               31.6101            -3.81833    
               31.6158            -3.81557    
               31.6215            -3.8128     
               31.6272            -3.81008    
               31.6328            -3.80744    
               31.6385            -3.80494    
               31.6442            -3.80262    
               31.6499            -3.80051    
               31.6555            -3.79867    
               31.6612            -3.79711    
               31.6669            -3.79587    
               31.6726            -3.79496    
               31.6782            -3.7944     
               31.6839            -3.79421    
               31.6896            -3.79438    
               31.6953            -3.79491    
               31.701             -3.79579    
               31.7066            -3.797      
               31.7123            -3.79852    
               31.718             -3.80033    
               31.7237            -3.80239    
               31.7293            -3.80466    
               31.735             -3.80711    
               31.7407            -3.8097     
               31.7464            -3.81236    
               31.752             -3.81507    
               31.7577            -3.81776    
               31.7634            -3.8204     
               31.7691            -3.82293    
               31.7747            -3.82532    
               31.7804            -3.82752    
               31.7861            -3.82949    
               31.7918            -3.8312     
               31.7974            -3.83262    
               31.8031            -3.83372    
               31.8088            -3.83449    
               31.8145            -3.83491    
               31.8202            -3.83497    
               31.8258            -3.83469    
               31.8315            -3.83405    
               31.8372            -3.83308    
               31.8429            -3.83179    
               31.8485            -3.8302     
               31.8542            -3.82834    
               31.8599            -3.82626    
               31.8656            -3.82397    
               31.8712            -3.82153    
               31.8769            -3.81897    
               31.8826            -3.81635    
               31.8883            -3.81371    
               31.8939            -3.81109    
               31.8996            -3.80854    
               31.9053            -3.80611    
               31.911             -3.80384    
               31.9166            -3.80176    
               31.9223            -3.79992    
               31.928             -3.79835    
               31.9337            -3.79707    
               31.9394            -3.7961     
               31.945             -3.79547    
               31.9507            -3.79518    
               31.9564            -3.79523    
               31.9621            -3.79563    
               31.9677            -3.79637    
               31.9734            -3.79743    
               31.9791            -3.7988     
               31.9848            -3.80044    
               31.9904            -3.80234    
               31.9961            -3.80445    
               32.0018            -3.80674    
               32.0075            -3.80917    
               32.0131            -3.81169    
               32.0188            -3.81427    
               32.0245            -3.81685    
               32.0302            -3.81938    
               32.0359            -3.82184    
               32.0415            -3.82416    
               32.0472            -3.82632    
               32.0529            -3.82827    
               32.0586            -3.82998    
               32.0642            -3.83142    
               32.0699            -3.83257    
               32.0756            -3.8334     
               32.0813            -3.83391    
               32.0869            -3.83407    
               32.0926            -3.8339     
               32.0983            -3.8334     
               32.104             -3.83256    
               32.1096            -3.83142    
               32.1153            -3.82999    
               32.121             -3.8283     
               32.1267            -3.82637    
               32.1323            -3.82424    
               32.138             -3.82195    
               32.1437            -3.81954    
               32.1494            -3.81705    
               32.1551            -3.81453    
               32.1607            -3.81202    
               32.1664            -3.80957    
               32.1721            -3.80721    
               32.1778            -3.80499    
               32.1834            -3.80295    
               32.1891            -3.80112    
               32.1948            -3.79954    
               32.2005            -3.79823    
               32.2061            -3.79721    
               32.2118            -3.79651    
               32.2175            -3.79613    
               32.2232            -3.79608    
               32.2288            -3.79637    
               32.2345            -3.79697    
               32.2402            -3.79789    
               32.2459            -3.79911    
               32.2515            -3.8006     
               32.2572            -3.80234    
               32.2629            -3.80429    
               32.2686            -3.80643    
               32.2743            -3.80871    
               32.2799            -3.8111     
               32.2856            -3.81354    
               32.2913            -3.81601    
               32.297             -3.81845    
               32.3026            -3.82082    
               32.3083            -3.82308    
               32.314             -3.82519    
               32.3197            -3.82712    
               32.3253            -3.82882    
               32.331             -3.83028    
               32.3367            -3.83146    
               32.3424            -3.83235    
               32.348             -3.83292    
               32.3537            -3.83318    
               32.3594            -3.83312    
               32.3651            -3.83273    
               32.3708            -3.83203    
               32.3764            -3.83103    
               32.3821            -3.82975    
               32.3878            -3.8282     
               32.3935            -3.82643    
               32.3991            -3.82445    
               32.4048            -3.82231    
               32.4105            -3.82004    
               32.4162            -3.81769    
               32.4218            -3.81529    
               32.4275            -3.81288    
               32.4332            -3.81052    
               32.4389            -3.80824    
               32.4445            -3.80607    
               32.4502            -3.80407    
               32.4559            -3.80226    
               32.4616            -3.80067    
               32.4672            -3.79934    
               32.4729            -3.79828    
               32.4786            -3.79752    
               32.4843            -3.79706    
               32.49              -3.79692    
               32.4956            -3.79709    
               32.5013            -3.79758    
               32.507             -3.79837    
               32.5127            -3.79944    
               32.5183            -3.80079    
               32.524             -3.80238    
               32.5297            -3.80419    
               32.5354            -3.80618    
               32.541             -3.80832    
               32.5467            -3.81057    
               32.5524            -3.81289    
               32.5581            -3.81524    
               32.5637            -3.81758    
               32.5694            -3.81986    
               32.5751            -3.82206    
               32.5808            -3.82412    
               32.5864            -3.82601    
               32.5921            -3.82771    
               32.5978            -3.82918    
               32.6035            -3.83039    
               32.6092            -3.83132    
               32.6148            -3.83196    
               32.6205            -3.83231    
               32.6262            -3.83234    
               32.6319            -3.83206    
               32.6375            -3.83149    
               32.6432            -3.83062    
               32.6489            -3.82947    
               32.6546            -3.82807    
               32.6602            -3.82644    
               32.6659            -3.82461    
               32.6716            -3.82261    
               32.6773            -3.82048    
               32.6829            -3.81826    
               32.6886            -3.81597    
               32.6943            -3.81368    
               32.7               -3.8114     
               32.7057            -3.8092     
               32.7113            -3.8071     
               32.717             -3.80513    
               32.7227            -3.80335    
               32.7284            -3.80176    
               32.734             -3.80042    
               32.7397            -3.79932    
               32.7454            -3.79851    
               32.7511            -3.79798    
               32.7567            -3.79775    
               32.7624            -3.79783    
               32.7681            -3.7982     
               32.7738            -3.79886    
               32.7794            -3.79981    
               32.7851            -3.80102    
               32.7908            -3.80246    
               32.7965            -3.80413    
               32.8021            -3.80598    
               32.8078            -3.80798    
               32.8135            -3.8101     
               32.8192            -3.8123     
               32.8249            -3.81453    
               32.8305            -3.81677    
               32.8362            -3.81898    
               32.8419            -3.8211     
               32.8476            -3.82311    
               32.8532            -3.82497    
               32.8589            -3.82665    
               32.8646            -3.82812    
               32.8703            -3.82935    
               32.8759            -3.83033    
               32.8816            -3.83103    
               32.8873            -3.83144    
               32.893             -3.83156    
               32.8986            -3.83139    
               32.9043            -3.83093    
               32.91              -3.83018    
               32.9157            -3.82917    
               32.9213            -3.8279     
               32.927             -3.82641    
               32.9327            -3.82472    
               32.9384            -3.82286    
               32.9441            -3.82086    
               32.9497            -3.81876    
               32.9554            -3.81659    
               32.9611            -3.8144     
               32.9668            -3.81222    
               32.9724            -3.81009    
               32.9781            -3.80805    
               32.9838            -3.80614    
               32.9895            -3.80438    
               32.9951            -3.8028     
               33.0008            -3.80145    
               33.0065            -3.80033    
               33.0122            -3.79947    
               33.0178            -3.79888    
               33.0235            -3.79858    
               33.0292            -3.79856    
               33.0349            -3.79883    
               33.0406            -3.79938    
               33.0462            -3.8002     
               33.0519            -3.80128    
               33.0576            -3.80259    
               33.0633            -3.80412    
               33.0689            -3.80583    
               33.0746            -3.8077     
               33.0803            -3.80969    
               33.086             -3.81177    
               33.0916            -3.8139     
               33.0973            -3.81604    
               33.103             -3.81816    
               33.1087            -3.82021    
               33.1143            -3.82217    
               33.12              -3.82399    
               33.1257            -3.82565    
               33.1314            -3.82711    
               33.137             -3.82836    
               33.1427            -3.82937    
               33.1484            -3.83012    
               33.1541            -3.8306     
               33.1598            -3.8308     
               33.1654            -3.83072    
               33.1711            -3.83036    
               33.1768            -3.82973    
               33.1825            -3.82884    
               33.1881            -3.8277     
               33.1938            -3.82634    
               33.1995            -3.82479    
               33.2052            -3.82306    
               33.2108            -3.82118    
               33.2165            -3.81921    
               33.2222            -3.81715    
               33.2279            -3.81507    
               33.2335            -3.81298    
               33.2392            -3.81093    
               33.2449            -3.80895    
               33.2506            -3.80708    
               33.2562            -3.80535    
               33.2619            -3.8038     
               33.2676            -3.80244    
               33.2733            -3.8013     
               33.279             -3.8004     
               33.2846            -3.79976    
               33.2903            -3.79938    
               33.296             -3.79928    
               33.3017            -3.79945    
               33.3073            -3.7999     
               33.313             -3.8006     
               33.3187            -3.80156    
               33.3244            -3.80275    
               33.33              -3.80414    
               33.3357            -3.80573    
               33.3414            -3.80747    
               33.3471            -3.80934    
               33.3527            -3.8113     
               33.3584            -3.81332    
               33.3641            -3.81536    
               33.3698            -3.81739    
               33.3755            -3.81938    
               33.3811            -3.82128    
               33.3868            -3.82306    
               33.3925            -3.82469    
               33.3982            -3.82615    
               33.4038            -3.8274     
               33.4095            -3.82844    
               33.4152            -3.82923    
               33.4209            -3.82977    
               33.4265            -3.83004    
               33.4322            -3.83005    
               33.4379            -3.82978    
               33.4436            -3.82926    
               33.4492            -3.82849    
               33.4549            -3.82747    
               33.4606            -3.82624    
               33.4663            -3.82481    
               33.4719            -3.8232     
               33.4776            -3.82146    
               33.4833            -3.8196     
               33.489             -3.81766    
               33.4947            -3.81567    
               33.5003            -3.81368    
               33.506             -3.81171    
               33.5117            -3.80979    
               33.5174            -3.80798    
               33.523             -3.80628    
               33.5287            -3.80474    
               33.5344            -3.80338    
               33.5401            -3.80223    
               33.5457            -3.8013     
               33.5514            -3.80061    
               33.5571            -3.80018    
               33.5628            -3.8        
               33.5684            -3.80008    
               33.5741            -3.80043    
               33.5798            -3.80103    
               33.5855            -3.80187    
               33.5911            -3.80294    
               33.5968            -3.80421    
               33.6025            -3.80567    
               33.6082            -3.80729    
               33.6139            -3.80904    
               33.6195            -3.81089    
               33.6252            -3.8128     
               33.6309            -3.81475    
               33.6366            -3.8167     
               33.6422            -3.8186     
               33.6479            -3.82044    
               33.6536            -3.82218    
               33.6593            -3.82378    
               33.6649            -3.82523    
               33.6706            -3.82649    
               33.6763            -3.82754    
               33.682             -3.82837    
               33.6876            -3.82896    
               33.6933            -3.8293     
               33.699             -3.82938    
               33.7047            -3.82921    
               33.7104            -3.82879    
               33.716             -3.82812    
               33.7217            -3.82722    
               33.7274            -3.82611    
               33.7331            -3.82479    
               33.7387            -3.82331    
               33.7444            -3.82168    
               33.7501            -3.81994    
               33.7558            -3.81811    
               33.7614            -3.81622    
               33.7671            -3.81432    
               33.7728            -3.81242    
               33.7785            -3.81058    
               33.7841            -3.80881    
               33.7898            -3.80716    
               33.7955            -3.80564    
               33.8012            -3.80429    
               33.8068            -3.80313    
               33.8125            -3.80217    
               33.8182            -3.80145    
               33.8239            -3.80096    
               33.8296            -3.80071    
               33.8352            -3.80072    
               33.8409            -3.80097    
               33.8466            -3.80147    
               33.8523            -3.8022     
               33.8579            -3.80316    
               33.8636            -3.80431    
               33.8693            -3.80566    
               33.875             -3.80716    
               33.8806            -3.80879    
               33.8863            -3.81053    
               33.892             -3.81234    
               33.8977            -3.81419    
               33.9033            -3.81605    
               33.909             -3.81789    
               33.9147            -3.81967    
               33.9204            -3.82136    
               33.926             -3.82293    
               33.9317            -3.82436    
               33.9374            -3.82562    
               33.9431            -3.82668    
               33.9488            -3.82754    
               33.9544            -3.82817    
               33.9601            -3.82857    
               33.9658            -3.82872    
               33.9715            -3.82863    
               33.9771            -3.8283     
               33.9828            -3.82773    
               33.9885            -3.82694    
               33.9942            -3.82594    
               33.9998            -3.82474    
               34.0055            -3.82338    
               34.0112            -3.82186    
               34.0169            -3.82023    
               34.0225            -3.8185     
               34.0282            -3.81672    
               34.0339            -3.8149     
               34.0396            -3.81309    
               34.0452            -3.81131    
               34.0509            -3.8096     
               34.0566            -3.80799    
               34.0623            -3.8065     
               34.068             -3.80516    
               34.0736            -3.80399    
               34.0793            -3.80302    
               34.085             -3.80225    
               34.0907            -3.80171    
               34.0963            -3.80141    
               34.102             -3.80134    
               34.1077            -3.80151    
               34.1134            -3.80191    
               34.119             -3.80255    
               34.1247            -3.80339    
               34.1304            -3.80444    
               34.1361            -3.80567    
               34.1417            -3.80706    
               34.1474            -3.80858    
               34.1531            -3.81021    
               34.1588            -3.81192    
               34.1645            -3.81368    
               34.1701            -3.81546    
               34.1758            -3.81722    
               34.1815            -3.81893    
               34.1872            -3.82058    
               34.1928            -3.82212    
               34.1985            -3.82352    
               34.2042            -3.82478    
               34.2099            -3.82585    
               34.2155            -3.82673    
               34.2212            -3.8274     
               34.2269            -3.82785    
               34.2326            -3.82807    
               34.2382            -3.82806    
               34.2439            -3.82781    
               34.2496            -3.82734    
               34.2553            -3.82664    
               34.2609            -3.82575    
               34.2666            -3.82466    
               34.2723            -3.8234     
               34.278             -3.822      
               34.2837            -3.82047    
               34.2893            -3.81885    
               34.295             -3.81716    
               34.3007            -3.81543    
               34.3064            -3.8137     
               34.312             -3.81199    
               34.3177            -3.81033    
               34.3234            -3.80876    
               34.3291            -3.8073     
               34.3347            -3.80597    
               34.3404            -3.80481    
               34.3461            -3.80382    
               34.3518            -3.80303    
               34.3574            -3.80245    
               34.3631            -3.80209    
               34.3688            -3.80196    
               34.3745            -3.80205    
               34.3801            -3.80237    
               34.3858            -3.80291    
               34.3915            -3.80365    
               34.3972            -3.8046     
               34.4029            -3.80572    
               34.4085            -3.807      
               34.4142            -3.80842    
               34.4199            -3.80995    
               34.4256            -3.81156    
               34.4312            -3.81322    
               34.4369            -3.81492    
               34.4426            -3.8166     
               34.4483            -3.81826    
               34.4539            -3.81985    
               34.4596            -3.82135    
               34.4653            -3.82274    
               34.471             -3.82398    
               34.4766            -3.82506    
               34.4823            -3.82596    
               34.488             -3.82666    
               34.4937            -3.82715    
               34.4994            -3.82743    
               34.505             -3.82748    
               34.5107            -3.82731    
               34.5164            -3.82693    
               34.5221            -3.82633    
               34.5277            -3.82553    
               34.5334            -3.82455    
               34.5391            -3.8234     
               34.5448            -3.8221     
               34.5504            -3.82067    
               34.5561            -3.81915    
               34.5618            -3.81755    
               34.5675            -3.81591    
               34.5731            -3.81426    
               34.5788            -3.81262    
               34.5845            -3.81102    
               34.5902            -3.80949    
               34.5958            -3.80806    
               34.6015            -3.80676    
               34.6072            -3.8056     
               34.6129            -3.8046     
               34.6186            -3.80379    
               34.6242            -3.80317    
               34.6299            -3.80276    
               34.6356            -3.80257    
               34.6413            -3.80259    
               34.6469            -3.80283    
               34.6526            -3.80328    
               34.6583            -3.80393    
               34.664             -3.80478    
               34.6696            -3.8058     
               34.6753            -3.80698    
               34.681             -3.80829    
               34.6867            -3.80972    
               34.6923            -3.81124    
               34.698             -3.81281    
               34.7037            -3.81443    
               34.7094            -3.81604    
               34.715             -3.81763    
               34.7207            -3.81917    
               34.7264            -3.82063    
               34.7321            -3.82199    
               34.7378            -3.82322    
               34.7434            -3.8243     
               34.7491            -3.82521    
               34.7548            -3.82594    
               34.7605            -3.82647    
               34.7661            -3.8268     
               34.7718            -3.82692    
               34.7775            -3.82682    
               34.7832            -3.82652    
               34.7888            -3.82601    
               34.7945            -3.8253     
               34.8002            -3.82442    
               34.8059            -3.82337    
               34.8115            -3.82217    
               34.8172            -3.82084    
               34.8229            -3.81941    
               34.8286            -3.81791    
               34.8343            -3.81635    
               34.8399            -3.81477    
               34.8456            -3.8132     
               34.8513            -3.81166    
               34.857             -3.81018    
               34.8626            -3.80879    
               34.8683            -3.8075     
               34.874             -3.80635    
               34.8797            -3.80535    
               34.8853            -3.80452    
               34.891             -3.80387    
               34.8967            -3.80342    
               34.9024            -3.80317    
               34.908             -3.80313    
               34.9137            -3.80329    
               34.9194            -3.80366    
               34.9251            -3.80423    
               34.9307            -3.80498    
               34.9364            -3.8059     
               34.9421            -3.80698    
               34.9478            -3.8082     
               34.9535            -3.80953    
               34.9591            -3.81096    
               34.9648            -3.81245    
               34.9705            -3.81398    
               34.9762            -3.81552    
               34.9818            -3.81705    
               34.9875            -3.81854    
               34.9932            -3.81996    
               34.9989            -3.82129    
               35.0045            -3.8225     
               35.0102            -3.82358    
               35.0159            -3.8245     
               35.0216            -3.82525    
               35.0272            -3.82582    
               35.0329            -3.82619    
               35.0386            -3.82636    
               35.0443            -3.82633    
               35.0499            -3.8261     
               35.0556            -3.82567    
               35.0613            -3.82506    
               35.067             -3.82426    
               35.0727            -3.82331    
               35.0783            -3.8222     
               35.084             -3.82097    
               35.0897            -3.81963    
               35.0954            -3.81822    
               35.101             -3.81675    
               35.1067            -3.81524    
               35.1124            -3.81374    
               35.1181            -3.81225    
               35.1237            -3.81082    
               35.1294            -3.80946    
               35.1351            -3.8082     
               35.1408            -3.80706    
               35.1464            -3.80606    
               35.1521            -3.80521    
               35.1578            -3.80454    
               35.1635            -3.80405    
               35.1692            -3.80376    
               35.1748            -3.80366    
               35.1805            -3.80375    
               35.1862            -3.80405    
               35.1919            -3.80453    
               35.1975            -3.8052     
               35.2032            -3.80603    
               35.2089            -3.80702    
               35.2146            -3.80814    
               35.2202            -3.80938    
               35.2259            -3.81072    
               35.2316            -3.81212    
               35.2373            -3.81358    
               35.2429            -3.81505    
               35.2486            -3.81651    
               35.2543            -3.81795    
               35.26              -3.81933    
               35.2656            -3.82062    
               35.2713            -3.82182    
               35.277             -3.82289    
               35.2827            -3.82381    
               35.2884            -3.82458    
               35.294             -3.82517    
               35.2997            -3.82559    
               35.3054            -3.82581    
               35.3111            -3.82584    
               35.3167            -3.82568    
               35.3224            -3.82533    
               35.3281            -3.8248     
               35.3338            -3.82409    
               35.3394            -3.82322    
               35.3451            -3.82221    
               35.3508            -3.82107    
               35.3565            -3.81982    
               35.3621            -3.81849    
               35.3678            -3.8171     
               35.3735            -3.81567    
               35.3792            -3.81423    
               35.3848            -3.81281    
               35.3905            -3.81142    
               35.3962            -3.8101     
               35.4019            -3.80887    
               35.4076            -3.80774    
               35.4132            -3.80674    
               35.4189            -3.80589    
               35.4246            -3.8052     
               35.4303            -3.80468    
               35.4359            -3.80434    
               35.4416            -3.80419    
               35.4473            -3.80422    
               35.453             -3.80444    
               35.4586            -3.80485    
               35.4643            -3.80543    
               35.47              -3.80618    
               35.4757            -3.80708    
               35.4813            -3.80811    
               35.487             -3.80927    
               35.4927            -3.81052    
               35.4984            -3.81184    
               35.5041            -3.81321    
               35.5097            -3.81462    
               35.5154            -3.81602    
               35.5211            -3.8174     
               35.5268            -3.81873    
               35.5324            -3.82       
               35.5381            -3.82117    
               35.5438            -3.82223    
               35.5495            -3.82316    
               35.5551            -3.82394    
               35.5608            -3.82456    
               35.5665            -3.825      
               35.5722            -3.82527    
               35.5778            -3.82536    
               35.5835            -3.82526    
               35.5892            -3.82498    
               35.5949            -3.82452    
               35.6005            -3.8239     
               35.6062            -3.82311    
               35.6119            -3.82219    
               35.6176            -3.82114    
               35.6233            -3.81997    
               35.6289            -3.81873    
               35.6346            -3.81741    
               35.6403            -3.81606    
               35.646             -3.81469    
               35.6516            -3.81332    
               35.6573            -3.81199    
               35.663             -3.8107     
               35.6687            -3.8095     
               35.6743            -3.80839    
               35.68              -3.8074     
               35.6857            -3.80654    
               35.6914            -3.80583    
               35.697             -3.80528    
               35.7027            -3.8049     
               35.7084            -3.8047     
               35.7141            -3.80468    
               35.7197            -3.80484    
               35.7254            -3.80518    
               35.7311            -3.80568    
               35.7368            -3.80635    
               35.7425            -3.80716    
               35.7481            -3.80811    
               35.7538            -3.80918    
               35.7595            -3.81035    
               35.7652            -3.81159    
               35.7708            -3.81289    
               35.7765            -3.81422    
               35.7822            -3.81556    
               35.7879            -3.81689    
               35.7935            -3.81818    
               35.7992            -3.81941    
               35.8049            -3.82056    
               35.8106            -3.8216     
               35.8162            -3.82253    
               35.8219            -3.82332    
               35.8276            -3.82396    
               35.8333            -3.82443    
               35.839             -3.82474    
               35.8446            -3.82488    
               35.8503            -3.82484    
               35.856             -3.82462    
               35.8617            -3.82424    
               35.8673            -3.82369    
               35.873             -3.82299    
               35.8787            -3.82214    
               35.8844            -3.82117    
               35.89              -3.82009    
               35.8957            -3.81893    
               35.9014            -3.81769    
               35.9071            -3.81641    
               35.9127            -3.8151     
               35.9184            -3.81379    
               35.9241            -3.8125     
               35.9298            -3.81126    
               35.9354            -3.81009    
               35.9411            -3.809      
               35.9468            -3.80802    
               35.9525            -3.80716    
               35.9582            -3.80644    
               35.9638            -3.80587    
               35.9695            -3.80546    
               35.9752            -3.80521    
               35.9809            -3.80514    
               35.9865            -3.80524    
               35.9922            -3.80551    
               35.9979            -3.80594    
               36.0036            -3.80653    
               36.0092            -3.80727    
               36.0149            -3.80814    
               36.0206            -3.80912    
               36.0263            -3.81021    
               36.0319            -3.81137    
               36.0376            -3.8126     
               36.0433            -3.81387    
               36.049             -3.81515    
               36.0546            -3.81642    
               36.0603            -3.81766    
               36.066             -3.81886    
               36.0717            -3.81998    
               36.0774            -3.82101    
               36.083             -3.82193    
               36.0887            -3.82272    
               36.0944            -3.82338    
               36.1001            -3.82388    
               36.1057            -3.82422    
               36.1114            -3.82441    
               36.1171            -3.82442    
               36.1228            -3.82426    
               36.1284            -3.82395    
               36.1341            -3.82347    
               36.1398            -3.82284    
               36.1455            -3.82207    
               36.1511            -3.82118    
               36.1568            -3.82018    
               36.1625            -3.81909    
               36.1682            -3.81793    
               36.1739            -3.81672    
               36.1795            -3.81548    
               36.1852            -3.81423    
               36.1909            -3.81299    
               36.1966            -3.81179    
               36.2022            -3.81065    
               36.2079            -3.80958    
               36.2136            -3.80861    
               36.2193            -3.80775    
               36.2249            -3.80702    
               36.2306            -3.80643    
               36.2363            -3.80599    
               36.242             -3.80571    
               36.2476            -3.80559    
               36.2533            -3.80563    
               36.259             -3.80584    
               36.2647            -3.80621    
               36.2703            -3.80673    
               36.276             -3.80739    
               36.2817            -3.80818    
               36.2874            -3.80909    
               36.2931            -3.8101     
               36.2987            -3.81119    
               36.3044            -3.81235    
               36.3101            -3.81355    
               36.3158            -3.81477    
               36.3214            -3.81598    
               36.3271            -3.81718    
               36.3328            -3.81834    
               36.3385            -3.81943    
               36.3441            -3.82044    
               36.3498            -3.82135    
               36.3555            -3.82215    
               36.3612            -3.82282    
               36.3668            -3.82334    
               36.3725            -3.82372    
               36.3782            -3.82394    
               36.3839            -3.824      
               36.3895            -3.8239     
               36.3952            -3.82365    
               36.4009            -3.82324    
               36.4066            -3.82268    
               36.4123            -3.82199    
               36.4179            -3.82117    
               36.4236            -3.82025    
               36.4293            -3.81923    
               36.435             -3.81814    
               36.4406            -3.817      
               36.4463            -3.81582    
               36.452             -3.81462    
               36.4577            -3.81343    
