
                  X            U2 free node 2 
               20.8422             1.48269    
               20.8479             1.48126    
               20.8536             1.47967    
               20.8593             1.47797    
               20.865              1.47617    
               20.8706             1.4743     
               20.8763             1.47242    
               20.882              1.47053    
               20.8877             1.46869    
               20.8933             1.46692    
               20.899              1.46525    
               20.9047             1.46371    
               20.9104             1.46233    
               20.916              1.46113    
               20.9217             1.46013    
               20.9274             1.45935    
               20.9331             1.45881    
               20.9387             1.4585     
               20.9444             1.45844    
               20.9501             1.45863    
               20.9558             1.45907    
               20.9614             1.45973    
               20.9671             1.46062    
               20.9728             1.46172    
               20.9785             1.46301    
               20.9842             1.46446    
               20.9898             1.46604    
               20.9955             1.46774    
               21.0012             1.46952    
               21.0069             1.47135    
               21.0125             1.4732     
               21.0182             1.47503    
               21.0239             1.47681    
               21.0296             1.47852    
               21.0352             1.48011    
               21.0409             1.48157    
               21.0466             1.48287    
               21.0523             1.48398    
               21.0579             1.48488    
               21.0636             1.48557    
               21.0693             1.48603    
               21.075              1.48624    
               21.0807             1.48621    
               21.0863             1.48594    
               21.092              1.48544    
               21.0977             1.48471    
               21.1034             1.48376    
               21.109              1.48262    
               21.1147             1.4813     
               21.1204             1.47982    
               21.1261             1.47823    
               21.1317             1.47653    
               21.1374             1.47477    
               21.1431             1.47297    
               21.1488             1.47117    
               21.1544             1.4694     
               21.1601             1.46768    
               21.1658             1.46606    
               21.1715             1.46455    
               21.1771             1.46318    
               21.1828             1.46198    
               21.1885             1.46097    
               21.1942             1.46016    
               21.1999             1.45957    
               21.2055             1.45921    
               21.2112             1.45908    
               21.2169             1.45919    
               21.2226             1.45953    
               21.2282             1.4601     
               21.2339             1.46088    
               21.2396             1.46187    
               21.2453             1.46305    
               21.2509             1.46438    
               21.2566             1.46586    
               21.2623             1.46745    
               21.268              1.46913    
               21.2736             1.47087    
               21.2793             1.47263    
               21.285              1.47438    
               21.2907             1.4761     
               21.2963             1.47775    
               21.302              1.47931    
               21.3077             1.48074    
               21.3134             1.48203    
               21.3191             1.48315    
               21.3247             1.48407    
               21.3304             1.4848     
               21.3361             1.4853     
               21.3418             1.48557    
               21.3474             1.48562    
               21.3531             1.48543    
               21.3588             1.48502    
               21.3645             1.48438    
               21.3701             1.48354    
               21.3758             1.48251    
               21.3815             1.4813     
               21.3872             1.47994    
               21.3928             1.47845    
               21.3985             1.47685    
               21.4042             1.47519    
               21.4099             1.47348    
               21.4156             1.47176    
               21.4212             1.47006    
               21.4269             1.4684     
               21.4326             1.46682    
               21.4383             1.46534    
               21.4439             1.46399    
               21.4496             1.46279    
               21.4553             1.46177    
               21.461              1.46094    
               21.4666             1.46031    
               21.4723             1.4599     
               21.478              1.45971    
               21.4837             1.45974    
               21.4893             1.46       
               21.495              1.46048    
               21.5007             1.46116    
               21.5064             1.46205    
               21.512              1.46312    
               21.5177             1.46435    
               21.5234             1.46572    
               21.5291             1.46721    
               21.5348             1.46879    
               21.5404             1.47043    
               21.5461             1.4721     
               21.5518             1.47378    
               21.5575             1.47544    
               21.5631             1.47704    
               21.5688             1.47855    
               21.5745             1.47996    
               21.5802             1.48123    
               21.5858             1.48235    
               21.5915             1.48329    
               21.5972             1.48404    
               21.6029             1.48459    
               21.6085             1.48492    
               21.6142             1.48503    
               21.6199             1.48492    
               21.6256             1.48459    
               21.6312             1.48405    
               21.6369             1.4833     
               21.6426             1.48237    
               21.6483             1.48127    
               21.654              1.48001    
               21.6596             1.47862    
               21.6653             1.47713    
               21.671              1.47556    
               21.6767             1.47394    
               21.6823             1.4723     
               21.688              1.47066    
               21.6937             1.46907    
               21.6994             1.46753    
               21.705              1.46609    
               21.7107             1.46476    
               21.7164             1.46357    
               21.7221             1.46254    
               21.7277             1.46169    
               21.7334             1.46103    
               21.7391             1.46057    
               21.7448             1.46032    
               21.7505             1.46029    
               21.7561             1.46047    
               21.7618             1.46086    
               21.7675             1.46146    
               21.7732             1.46225    
               21.7788             1.46322    
               21.7845             1.46435    
               21.7902             1.46562    
               21.7959             1.467      
               21.8015             1.46849    
               21.8072             1.47004    
               21.8129             1.47163    
               21.8186             1.47324    
               21.8242             1.47482    
               21.8299             1.47637    
               21.8356             1.47784    
               21.8413             1.47922    
               21.8469             1.48048    
               21.8526             1.48159    
               21.8583             1.48254    
               21.864              1.48332    
               21.8697             1.4839     
               21.8753             1.48428    
               21.881              1.48445    
               21.8867             1.48441    
               21.8924             1.48416    
               21.898              1.4837     
               21.9037             1.48305    
               21.9094             1.48221    
               21.9151             1.4812     
               21.9207             1.48005    
               21.9264             1.47876    
               21.9321             1.47736    
               21.9378             1.47589    
               21.9434             1.47435    
               21.9491             1.47279    
               21.9548             1.47123    
               21.9605             1.46969    
               21.9661             1.4682     
               21.9718             1.46679    
               21.9775             1.46549    
               21.9832             1.46431    
               21.9889             1.46328    
               21.9945             1.46241    
               22.0002             1.46173    
               22.0059             1.46123    
               22.0116             1.46093    
               22.0172             1.46084    
               22.0229             1.46095    
               22.0286             1.46126    
               22.0343             1.46177    
               22.0399             1.46247    
               22.0456             1.46334    
               22.0513             1.46437    
               22.057              1.46555    
               22.0626             1.46684    
               22.0683             1.46823    
               22.074              1.46969    
               22.0797             1.4712     
               22.0854             1.47273    
               22.091              1.47426    
               22.0967             1.47575    
               22.1024             1.47718    
               22.1081             1.47852    
               22.1137             1.47976    
               22.1194             1.48087    
               22.1251             1.48182    
               22.1308             1.48261    
               22.1364             1.48323    
               22.1421             1.48365    
               22.1478             1.48387    
               22.1535             1.48389    
               22.1591             1.48372    
               22.1648             1.48334    
               22.1705             1.48278    
               22.1762             1.48203    
               22.1818             1.48112    
               22.1875             1.48006    
               22.1932             1.47886    
               22.1989             1.47756    
               22.2046             1.47617    
               22.2102             1.47472    
               22.2159             1.47324    
               22.2216             1.47174    
               22.2273             1.47026    
               22.2329             1.46883    
               22.2386             1.46746    
               22.2443             1.46618    
               22.25               1.46502    
               22.2556             1.46399    
               22.2613             1.46311    
               22.267              1.4624     
               22.2727             1.46187    
               22.2783             1.46153    
               22.284              1.46138    
               22.2897             1.46142    
               22.2954             1.46166    
               22.301              1.46209    
               22.3067             1.4627     
               22.3124             1.46349    
               22.3181             1.46443    
               22.3238             1.46551    
               22.3294             1.46671    
               22.3351             1.46801    
               22.3408             1.46939    
               22.3465             1.47082    
               22.3521             1.47227    
               22.3578             1.47373    
               22.3635             1.47517    
               22.3692             1.47655    
               22.3748             1.47786    
               22.3805             1.47908    
               22.3862             1.48017    
               22.3919             1.48113    
               22.3975             1.48194    
               22.4032             1.48258    
               22.4089             1.48303    
               22.4146             1.48331    
               22.4202             1.48339    
               22.4259             1.48328    
               22.4316             1.48298    
               22.4373             1.48249    
               22.443              1.48183    
               22.4486             1.48101    
               22.4543             1.48004    
               22.46               1.47893    
               22.4657             1.47772    
               22.4713             1.47642    
               22.477              1.47505    
               22.4827             1.47364    
               22.4884             1.47221    
               22.494              1.47079    
               22.4997             1.46941    
               22.5054             1.46808    
               22.5111             1.46683    
               22.5167             1.46569    
               22.5224             1.46466    
               22.5281             1.46378    
               22.5338             1.46305    
               22.5395             1.46249    
               22.5451             1.46211    
               22.5508             1.46191    
               22.5565             1.4619     
               22.5622             1.46207    
               22.5678             1.46242    
               22.5735             1.46295    
               22.5792             1.46365    
               22.5849             1.46451    
               22.5905             1.4655     
               22.5962             1.46661    
               22.6019             1.46783    
               22.6076             1.46912    
               22.6132             1.47047    
               22.6189             1.47186    
               22.6246             1.47325    
               22.6303             1.47463    
               22.6359             1.47597    
               22.6416             1.47724    
               22.6473             1.47843    
               22.653              1.47952    
               22.6587             1.48047    
               22.6643             1.48129    
               22.67               1.48195    
               22.6757             1.48244    
               22.6814             1.48275    
               22.687              1.48289    
               22.6927             1.48284    
               22.6984             1.4826     
               22.7041             1.48219    
               22.7097             1.48161    
               22.7154             1.48088    
               22.7211             1.47999    
               22.7268             1.47898    
               22.7324             1.47785    
               22.7381             1.47663    
               22.7438             1.47534    
               22.7495             1.47401    
               22.7551             1.47265    
               22.7608             1.47129    
               22.7665             1.46995    
               22.7722             1.46867    
               22.7779             1.46745    
               22.7835             1.46632    
               22.7892             1.46531    
               22.7949             1.46442    
               22.8006             1.46368    
               22.8062             1.4631     
               22.8119             1.46268    
               22.8176             1.46243    
               22.8233             1.46237    
               22.8289             1.46248    
               22.8346             1.46276    
               22.8403             1.46322    
               22.846              1.46384    
               22.8516             1.46461    
               22.8573             1.46552    
               22.863              1.46654    
               22.8687             1.46768    
               22.8744             1.46889    
               22.88               1.47017    
               22.8857             1.47148    
               22.8914             1.47281    
               22.8971             1.47413    
               22.9027             1.47542    
               22.9084             1.47666    
               22.9141             1.47782    
               22.9198             1.47889    
               22.9254             1.47984    
               22.9311             1.48066    
               22.9368             1.48134    
               22.9425             1.48186    
               22.9481             1.48221    
               22.9538             1.48239    
               22.9595             1.4824     
               22.9652             1.48223    
               22.9708             1.48189    
               22.9765             1.48138    
               22.9822             1.48072    
               22.9879             1.47992    
               22.9936             1.47899    
               22.9992             1.47794    
               23.0049             1.47681    
               23.0106             1.47559    
               23.0163             1.47433    
               23.0219             1.47304    
               23.0276             1.47174    
               23.0333             1.47046    
               23.039              1.46921    
               23.0446             1.46803    
               23.0503             1.46693    
               23.056              1.46592    
               23.0617             1.46504    
               23.0673             1.46429    
               23.073              1.46368    
               23.0787             1.46323    
               23.0844             1.46295    
               23.09               1.46283    
               23.0957             1.46288    
               23.1014             1.46311    
               23.1071             1.46349    
               23.1128             1.46404    
               23.1184             1.46473    
               23.1241             1.46556    
               23.1298             1.4665     
               23.1355             1.46756    
               23.1411             1.46869    
               23.1468             1.46989    
               23.1525             1.47114    
               23.1582             1.47241    
               23.1638             1.47367    
               23.1695             1.47492    
               23.1752             1.47612    
               23.1809             1.47725    
               23.1865             1.4783     
               23.1922             1.47924    
               23.1979             1.48006    
               23.2036             1.48075    
               23.2093             1.48129    
               23.2149             1.48168    
               23.2206             1.4819     
               23.2263             1.48196    
               23.232              1.48185    
               23.2376             1.48158    
               23.2433             1.48114    
               23.249              1.48056    
               23.2547             1.47983    
               23.2603             1.47898    
               23.266              1.47801    
               23.2717             1.47695    
               23.2774             1.47581    
               23.283              1.47462    
               23.2887             1.4734     
               23.2944             1.47215    
               23.3001             1.47092    
               23.3057             1.46972    
               23.3114             1.46857    
               23.3171             1.46749    
               23.3228             1.46651    
               23.3285             1.46563    
               23.3341             1.46487    
               23.3398             1.46425    
               23.3455             1.46377    
               23.3512             1.46345    
               23.3568             1.46329    
               23.3625             1.46329    
               23.3682             1.46345    
               23.3739             1.46378    
               23.3795             1.46425    
               23.3852             1.46487    
               23.3909             1.46562    
               23.3966             1.46649    
               23.4022             1.46747    
               23.4079             1.46853    
               23.4136             1.46966    
               23.4193             1.47084    
               23.4249             1.47204    
               23.4306             1.47325    
               23.4363             1.47445    
               23.442              1.47561    
               23.4477             1.47671    
               23.4533             1.47774    
               23.459              1.47867    
               23.4647             1.47949    
               23.4704             1.48019    
               23.476              1.48075    
               23.4817             1.48116    
               23.4874             1.48143    
               23.4931             1.48153    
               23.4987             1.48147    
               23.5044             1.48126    
               23.5101             1.48089    
               23.5158             1.48038    
               23.5214             1.47972    
               23.5271             1.47894    
               23.5328             1.47805    
               23.5385             1.47707    
               23.5442             1.476      
               23.5498             1.47488    
               23.5555             1.47372    
               23.5612             1.47254    
               23.5669             1.47136    
               23.5725             1.4702     
               23.5782             1.46908    
               23.5839             1.46803    
               23.5896             1.46706    
               23.5952             1.46619    
               23.6009             1.46543    
               23.6066             1.46479    
               23.6123             1.4643     
               23.6179             1.46394    
               23.6236             1.46374    
               23.6293             1.4637     
               23.635              1.46381    
               23.6406             1.46407    
               23.6463             1.46447    
               23.652              1.46502    
               23.6577             1.4657     
               23.6634             1.4665     
               23.669              1.4674     
               23.6747             1.46839    
               23.6804             1.46945    
               23.6861             1.47056    
               23.6917             1.47171    
               23.6974             1.47286    
               23.7031             1.47401    
               23.7088             1.47513    
               23.7144             1.4762     
               23.7201             1.47721    
               23.7258             1.47812    
               23.7315             1.47894    
               23.7371             1.47965    
               23.7428             1.48022    
               23.7485             1.48066    
               23.7542             1.48096    
               23.7598             1.4811     
               23.7655             1.48109    
               23.7712             1.48094    
               23.7769             1.48063    
               23.7826             1.48018    
               23.7882             1.4796     
               23.7939             1.47889    
               23.7996             1.47807    
               23.8053             1.47716    
               23.8109             1.47616    
               23.8166             1.47511    
               23.8223             1.47401    
               23.828              1.47288    
               23.8336             1.47175    
               23.8393             1.47064    
               23.845              1.46956    
               23.8507             1.46854    
               23.8563             1.46759    
               23.862              1.46672    
               23.8677             1.46596    
               23.8734             1.46532    
               23.8791             1.4648     
               23.8847             1.46442    
               23.8904             1.46419    
               23.8961             1.4641     
               23.9018             1.46416    
               23.9074             1.46436    
               23.9131             1.46471    
               23.9188             1.46519    
               23.9245             1.4658     
               23.9301             1.46653    
               23.9358             1.46736    
               23.9415             1.46828    
               23.9472             1.46928    
               23.9528             1.47032    
               23.9585             1.47141    
               23.9642             1.47251    
               23.9699             1.47361    
               23.9755             1.47469    
               23.9812             1.47573    
               23.9869             1.4767     
               23.9926             1.47761    
               23.9983             1.47842    
               24.0039             1.47913    
               24.0096             1.47971    
               24.0153             1.48018    
               24.021              1.4805     
               24.0266             1.48068    
               24.0323             1.48072    
               24.038              1.48061    
               24.0437             1.48036    
               24.0493             1.47998    
               24.055              1.47946    
               24.0607             1.47882    
               24.0664             1.47807    
               24.072              1.47722    
               24.0777             1.47629    
               24.0834             1.4753     
               24.0891             1.47426    
               24.0947             1.47319    
               24.1004             1.47212    
               24.1061             1.47105    
               24.1118             1.47001    
               24.1175             1.46901    
               24.1231             1.46808    
               24.1288             1.46723    
               24.1345             1.46647    
               24.1402             1.46582    
               24.1458             1.46529    
               24.1515             1.46489    
               24.1572             1.46462    
               24.1629             1.46449    
               24.1685             1.46451    
               24.1742             1.46466    
               24.1799             1.46495    
               24.1856             1.46537    
               24.1912             1.46592    
               24.1969             1.46658    
               24.2026             1.46734    
               24.2083             1.4682     
               24.214              1.46913    
               24.2196             1.47011    
               24.2253             1.47114    
               24.231              1.47219    
               24.2367             1.47324    
               24.2423             1.47428    
               24.248              1.47528    
               24.2537             1.47623    
               24.2594             1.47712    
               24.265              1.47792    
               24.2707             1.47863    
               24.2764             1.47923    
               24.2821             1.4797     
               24.2877             1.48005    
               24.2934             1.48027    
               24.2991             1.48035    
               24.3048             1.48029    
               24.3104             1.48009    
               24.3161             1.47976    
               24.3218             1.4793     
               24.3275             1.47873    
               24.3332             1.47804    
               24.3388             1.47726    
               24.3445             1.4764     
               24.3502             1.47547    
               24.3559             1.47449    
               24.3615             1.47348    
               24.3672             1.47245    
               24.3729             1.47143    
               24.3786             1.47042    
               24.3842             1.46946    
               24.3899             1.46855    
               24.3956             1.46771    
               24.4013             1.46696    
               24.4069             1.46631    
               24.4126             1.46577    
               24.4183             1.46534    
               24.424              1.46505    
               24.4296             1.46488    
               24.4353             1.46485    
               24.441              1.46496    
               24.4467             1.4652     
               24.4524             1.46556    
               24.458              1.46605    
               24.4637             1.46665    
               24.4694             1.46735    
               24.4751             1.46814    
               24.4807             1.469      
               24.4864             1.46993    
               24.4921             1.4709     
               24.4978             1.47189    
               24.5034             1.4729     
               24.5091             1.47389    
               24.5148             1.47486    
               24.5205             1.47579    
               24.5261             1.47666    
               24.5318             1.47745    
               24.5375             1.47815    
               24.5432             1.47876    
               24.5489             1.47925    
               24.5545             1.47962    
               24.5602             1.47986    
               24.5659             1.47998    
               24.5716             1.47996    
               24.5772             1.47982    
               24.5829             1.47954    
               24.5886             1.47914    
               24.5943             1.47862    
               24.5999             1.478      
               24.6056             1.47728    
               24.6113             1.47648    
               24.617              1.47561    
               24.6226             1.47469    
               24.6283             1.47373    
               24.634              1.47276    
               24.6397             1.47177    
               24.6453             1.47081    
               24.651              1.46988    
               24.6567             1.46899    
               24.6624             1.46817    
               24.6681             1.46743    
               24.6737             1.46677    
               24.6794             1.46622    
               24.6851             1.46578    
               24.6908             1.46546    
               24.6964             1.46527    
               24.7021             1.4652     
               24.7078             1.46526    
               24.7135             1.46545    
               24.7191             1.46576    
               24.7248             1.46619    
               24.7305             1.46673    
               24.7362             1.46737    
               24.7418             1.4681     
               24.7475             1.4689     
               24.7532             1.46977    
               24.7589             1.47068    
               24.7645             1.47163    
               24.7702             1.47259    
               24.7759             1.47354    
               24.7816             1.47448    
               24.7873             1.47537    
               24.7929             1.47622    
               24.7986             1.477      
               24.8043             1.4777     
               24.81               1.4783     
               24.8156             1.47881    
               24.8213             1.4792     
               24.827              1.47947    
               24.8327             1.47962    
               24.8383             1.47964    
               24.844              1.47954    
               24.8497             1.47931    
               24.8554             1.47897    
               24.861              1.47851    
               24.8667             1.47794    
               24.8724             1.47729    
               24.8781             1.47654    
               24.8838             1.47573    
               24.8894             1.47487    
               24.8951             1.47396    
               24.9008             1.47303    
               24.9065             1.4721     
               24.9121             1.47117    
               24.9178             1.47027    
               24.9235             1.46941    
               24.9292             1.4686     
               24.9348             1.46787    
               24.9405             1.46722    
               24.9462             1.46666    
               24.9519             1.46621    
               24.9575             1.46587    
               24.9632             1.46564    
               24.9689             1.46554    
               24.9746             1.46556    
               24.9802             1.4657     
               24.9859             1.46597    
               24.9916             1.46634    
               24.9973             1.46682    
               25.003              1.46741    
               25.0086             1.46808    
               25.0143             1.46883    
               25.02               1.46964    
               25.0257             1.4705     
               25.0313             1.47139    
               25.037              1.4723     
               25.0427             1.47322    
               25.0484             1.47412    
               25.054              1.47499    
               25.0597             1.47581    
               25.0654             1.47658    
               25.0711             1.47727    
               25.0767             1.47787    
               25.0824             1.47838    
               25.0881             1.47879    
               25.0938             1.47909    
               25.0994             1.47926    
               25.1051             1.47932    
               25.1108             1.47926    
               25.1165             1.47908    
               25.1222             1.47879    
               25.1278             1.47838    
               25.1335             1.47787    
               25.1392             1.47727    
               25.1449             1.47659    
               25.1505             1.47583    
               25.1562             1.47502    
               25.1619             1.47416    
               25.1676             1.47328    
               25.1732             1.47239    
               25.1789             1.4715     
               25.1846             1.47063    
               25.1903             1.4698     
               25.1959             1.46901    
               25.2016             1.46829    
               25.2073             1.46764    
               25.213              1.46708    
               25.2187             1.46662    
               25.2243             1.46626    
               25.23               1.46601    
               25.2357             1.46588    
               25.2414             1.46586    
               25.247              1.46596    
               25.2527             1.46618    
               25.2584             1.4665     
               25.2641             1.46693    
               25.2697             1.46746    
               25.2754             1.46808    
               25.2811             1.46877    
               25.2868             1.46953    
               25.2924             1.47033    
               25.2981             1.47118    
               25.3038             1.47205    
               25.3095             1.47292    
               25.3151             1.47378    
               25.3208             1.47462    
               25.3265             1.47542    
               25.3322             1.47617    
               25.3379             1.47686    
               25.3435             1.47746    
               25.3492             1.47798    
               25.3549             1.4784     
               25.3606             1.47871    
               25.3662             1.47892    
               25.3719             1.47901    
               25.3776             1.47898    
               25.3833             1.47885    
               25.3889             1.4786     
               25.3946             1.47824    
               25.4003             1.47779    
               25.406              1.47724    
               25.4116             1.47661    
               25.4173             1.47591    
               25.423              1.47515    
               25.4287             1.47434    
               25.4343             1.47351    
               25.44               1.47266    
               25.4457             1.47181    
               25.4514             1.47097    
               25.4571             1.47016    
               25.4627             1.46939    
               25.4684             1.46869    
               25.4741             1.46805    
               25.4798             1.46748    
               25.4854             1.46701    
               25.4911             1.46664    
               25.4968             1.46637    
               25.5025             1.46621    
               25.5081             1.46616    
               25.5138             1.46622    
               25.5195             1.46639    
               25.5252             1.46667    
               25.5308             1.46705    
               25.5365             1.46753    
               25.5422             1.46809    
               25.5479             1.46873    
               25.5536             1.46944    
               25.5592             1.47019    
               25.5649             1.47099    
               25.5706             1.47181    
               25.5763             1.47265    
               25.5819             1.47347    
               25.5876             1.47428    
               25.5933             1.47506    
               25.599              1.47579    
               25.6046             1.47647    
               25.6103             1.47707    
               25.616              1.47759    
               25.6217             1.47802    
               25.6273             1.47835    
               25.633              1.47858    
               25.6387             1.4787     
               25.6444             1.47871    
               25.65               1.47861    
               25.6557             1.4784     
               25.6614             1.4781     
               25.6671             1.47769    
               25.6728             1.47719    
               25.6784             1.47661    
               25.6841             1.47596    
               25.6898             1.47526    
               25.6955             1.4745     
               25.7011             1.47371    
               25.7068             1.4729     
               25.7125             1.47209    
               25.7182             1.47128    
               25.7238             1.4705     
               25.7295             1.46976    
               25.7352             1.46906    
               25.7409             1.46843    
               25.7465             1.46787    
               25.7522             1.46739    
               25.7579             1.46701    
               25.7636             1.46672    
               25.7692             1.46653    
               25.7749             1.46645    
               25.7806             1.46648    
               25.7863             1.46661    
               25.792              1.46685    
               25.7976             1.46718    
               25.8033             1.46761    
               25.809              1.46812    
               25.8147             1.46871    
               25.8203             1.46936    
               25.826              1.47007    
               25.8317             1.47082    
               25.8374             1.4716     
               25.843              1.4724     
               25.8487             1.47319    
               25.8544             1.47397    
               25.8601             1.47472    
               25.8657             1.47544    
               25.8714             1.4761     
               25.8771             1.47669    
               25.8828             1.47721    
               25.8885             1.47765    
               25.8941             1.47799    
               25.8998             1.47824    
               25.9055             1.47839    
               25.9112             1.47843    
               25.9168             1.47837    
               25.9225             1.47821    
               25.9282             1.47794    
               25.9339             1.47758    
               25.9395             1.47713    
               25.9452             1.4766     
               25.9509             1.476      
               25.9566             1.47534    
               25.9622             1.47463    
               25.9679             1.47389    
               25.9736             1.47312    
               25.9793             1.47235    
               25.9849             1.47157    
               25.9906             1.47082    
               25.9963             1.4701     
               26.002              1.46942    
               26.0077             1.4688     
               26.0133             1.46824    
               26.019              1.46776    
               26.0247             1.46736    
               26.0304             1.46706    
               26.036              1.46685    
               26.0417             1.46674    
               26.0474             1.46674    
               26.0531             1.46683    
               26.0587             1.46703    
               26.0644             1.46732    
               26.0701             1.4677     
               26.0758             1.46816    
               26.0814             1.4687     
               26.0871             1.46931    
               26.0928             1.46997    
               26.0985             1.47068    
               26.1041             1.47142    
               26.1098             1.47217    
               26.1155             1.47293    
               26.1212             1.47368    
               26.1269             1.47441    
               26.1325             1.4751     
               26.1382             1.47574    
               26.1439             1.47633    
               26.1496             1.47685    
               26.1552             1.4773     
               26.1609             1.47765    
               26.1666             1.47792    
               26.1723             1.47809    
               26.1779             1.47816    
               26.1836             1.47813    
               26.1893             1.478      
               26.195              1.47778    
               26.2006             1.47746    
               26.2063             1.47706    
               26.212              1.47658    
               26.2177             1.47603    
               26.2234             1.47541    
               26.229              1.47475    
               26.2347             1.47405    
               26.2404             1.47332    
               26.2461             1.47258    
               26.2517             1.47184    
               26.2574             1.47112    
               26.2631             1.47042    
               26.2688             1.46975    
               26.2744             1.46914    
